Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
63,3.0,0.0,0.0,421.0,3.0,298.0,3974.0,0.0,213.31299999999993,0.0,0.0,697.9553294181824,,,,,,,,,,,,,,,,,,,,,81.1210446281528,57.844862067998946,189.3282569577683,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,3.0,0.0,0.0,608.0,4.0,187.0,4161.0,0.0,109.50799999999995,0.0,0.0,710.8891339302063,,,,,,,,,,,,,,,,,,,,,50.66959194776523,32.99361466930081,100.13291922499297,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,3.0,0.0,0.0,701.0,5.0,93.0,4254.0,0.0,60.907,0.0,0.0,717.4628775119781,,,,,,,,,,,,,,,,,,,,,22.959107796938063,18.239738648962284,58.83063360849329,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,3.0,0.0,0.0,777.0,6.0,76.0,4330.0,0.0,48.306999999999995,0.0,0.0,722.9179372787476,,,,,,,,,,,,,,,,,,,,,18.772361585299247,14.719286251335557,46.92722774726452,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,3.0,0.0,0.0,858.0,7.0,81.0,4411.0,0.0,62.007,0.0,0.0,728.6128056049347,,,,,,,,,,,,,,,,,,,,,23.77356734204138,19.86705647794123,60.141482527822475,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,3.0,0.0,0.0,886.0,8.0,28.0,4439.0,0.0,11.504999999999994,0.0,0.0,730.9871463775635,,,,,,,,,,,,,,,,,,,,,2.9192822839126817,3.523834594237884,11.434694790841288,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,3.0,0.0,0.0,1050.0,9.0,164.0,4603.0,0.0,94.40799999999982,0.0,0.0,742.4139904975891,,,,,,,,,,,,,,,,,,,,,33.281385895976015,29.388779905013948,89.03889160466458,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,3.0,0.0,0.0,1176.0,10.0,126.0,4729.0,0.0,61.70600000000005,0.0,0.0,751.2351276874542,,,,,,,,,,,,,,,,,,,,,21.273423681947058,16.88276786864652,59.08463324932401,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,3.0,0.0,0.0,1222.0,11.0,46.0,4775.0,0.0,25.206000000000017,0.0,0.0,754.7211177349091,,,,,,,,,,,,,,,,,,,,,8.808160135840904,7.755667128077585,24.825650284035348,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,3.0,0.0,0.0,1308.0,12.0,86.0,4861.0,0.0,60.306,0.0,0.0,760.7873587608337,,,,,,,,,,,,,,,,,,,,,25.49558497189343,18.931162021376547,58.17155124366081,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
