Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
255,12.0,0.0,0.0,953.0,15.0,22.0,15404.0,0.0,9.902999999999997,0.0,0.0,3009.4361469745636,,,,,,,,,,,,,,,,,,,,,3.982948914622685,3.538406783848802,9.825200324202502,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,12.0,0.0,0.0,1011.0,16.0,58.0,15462.0,0.0,42.403999999999996,0.0,0.0,3016.585762500763,,,,,,,,,,,,,,,,,,,,,19.966018397282042,14.306020566721742,41.2872581911488,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,12.0,0.0,0.0,1029.0,17.0,18.0,15480.0,0.0,2.2040000000000006,0.0,0.0,3019.1947934627533,,,,,,,,,,,,,,,,,,,,,0.651095816810941,0.6041413524307259,2.19447475004745,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,12.0,0.0,0.0,1047.0,18.0,18.0,15498.0,0.0,2.2040000000000006,0.0,0.0,3021.6969921588898,,,,,,,,,,,,,,,,,,,,,0.651095816810941,0.6041413524307259,2.19447475004745,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,12.0,0.0,0.0,1066.0,19.0,19.0,15517.0,0.0,9.502999999999997,0.0,0.0,3024.3987715244293,,,,,,,,,,,,,,,,,,,,,2.835263815459435,3.101925760747733,9.458588576082354,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,12.0,0.0,0.0,1087.0,20.0,21.0,15538.0,0.0,10.602999999999996,0.0,0.0,3027.04842543602,,,,,,,,,,,,,,,,,,,,,3.1479460612941534,3.446916553964198,10.547440573286108,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,13.0,0.0,0.0,18.0,1.0,18.0,15556.0,0.0,8.002999999999997,0.0,0.0,3089.2946531772614,,,,,,,,,,,,,,,,,,,,,2.301050773619106,2.543899498034427,7.969550636711566,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,13.0,0.0,0.0,37.0,2.0,19.0,15575.0,0.0,9.003999999999996,0.0,0.0,3091.9774363040924,,,,,,,,,,,,,,,,,,,,,2.522093229752264,2.949686093302012,8.965045273908618,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,13.0,0.0,0.0,61.0,3.0,24.0,15599.0,0.0,12.103999999999996,0.0,0.0,3094.9960947036743,,,,,,,,,,,,,,,,,,,,,3.550636782406693,3.912891813849266,12.030815532754996,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,13.0,0.0,0.0,101.0,4.0,40.0,15639.0,0.0,21.70300000000001,0.0,0.0,3099.7555844783783,,,,,,,,,,,,,,,,,,,,,8.694003818136787,6.399062732497087,21.37661646373827,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,13.0,0.0,0.0,121.0,5.0,20.0,15659.0,0.0,10.502999999999997,0.0,0.0,3102.5611114501953,,,,,,,,,,,,,,,,,,,,,3.2159571240617773,3.4488355662467063,10.44912998750627,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,13.0,0.0,0.0,142.0,6.0,21.0,15680.0,0.0,11.502999999999997,0.0,0.0,3105.259213924408,,,,,,,,,,,,,,,,,,,,,3.6075153970835383,3.7939980505072812,11.438680857518765,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,13.0,0.0,0.0,161.0,7.0,19.0,15699.0,0.0,9.102999999999996,0.0,0.0,3107.6906690597534,,,,,,,,,,,,,,,,,,,,,2.6048392960812974,2.96276328414298,9.062570623998456,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,13.0,0.0,0.0,180.0,8.0,19.0,15718.0,0.0,9.502999999999997,0.0,0.0,3110.2204356193542,,,,,,,,,,,,,,,,,,,,,2.835263815459435,3.101925760747733,9.458588576082354,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,13.0,0.0,0.0,206.0,9.0,26.0,15744.0,0.0,13.203999999999995,0.0,0.0,3113.5728924274445,,,,,,,,,,,,,,,,,,,,,3.8621164545581976,4.257312088060357,13.116701673855346,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,13.0,0.0,0.0,231.0,10.0,25.0,15769.0,0.0,11.402999999999997,0.0,0.0,3116.869780778885,,,,,,,,,,,,,,,,,,,,,4.722576847982769,4.007221228239691,11.296231810611047,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,13.0,0.0,0.0,255.0,11.0,24.0,15793.0,0.0,11.002999999999997,0.0,0.0,3119.82950592041,,,,,,,,,,,,,,,,,,,,,4.457374993291142,3.9382046253111946,10.906929930091106,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,13.0,0.0,0.0,273.0,12.0,18.0,15811.0,0.0,8.903999999999996,0.0,0.0,3122.3818023204803,,,,,,,,,,,,,,,,,,,,,2.5792384161108672,2.954242398230237,8.866440148658667,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,13.0,0.0,0.0,292.0,13.0,19.0,15830.0,0.0,8.503999999999996,0.0,0.0,3124.7527282238007,,,,,,,,,,,,,,,,,,,,,2.33843441488329,2.7364789224234487,8.46803778390112,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,13.0,0.0,0.0,364.0,14.0,72.0,15902.0,0.0,36.10400000000002,0.0,0.0,3133.5209143161774,,,,,,,,,,,,,,,,,,,,,14.442695162212393,10.750945521610014,35.0992251734942,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,13.0,0.0,0.0,383.0,15.0,19.0,15921.0,0.0,9.403999999999996,0.0,0.0,3136.025465965271,,,,,,,,,,,,,,,,,,,,,2.7525177491304014,3.08829857710345,9.361063225992517,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,13.0,0.0,0.0,413.0,16.0,30.0,15951.0,0.0,10.903999999999993,0.0,0.0,3139.722836494446,,,,,,,,,,,,,,,,,,,,,2.6659870413556552,3.1680112479141407,10.834855244003336,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,13.0,0.0,0.0,445.0,17.0,32.0,15983.0,0.0,6.003999999999994,0.0,0.0,3143.954612970352,,,,,,,,,,,,,,,,,,,,,1.7101133960165245,1.6557896621919894,5.9552316029304,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,13.0,0.0,0.0,465.0,18.0,20.0,16003.0,0.0,10.502999999999997,0.0,0.0,3146.7648656368256,,,,,,,,,,,,,,,,,,,,,3.2159571240617773,3.4488355662467063,10.44912998750627,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,13.0,0.0,0.0,481.0,19.0,16.0,16019.0,0.0,1.2039999999999995,0.0,0.0,3148.8688118457794,,,,,,,,,,,,,,,,,,,,,0.48931743947381695,0.40902364907434774,1.1973682892576765,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,13.0,0.0,0.0,505.0,20.0,24.0,16043.0,0.0,10.502999999999997,0.0,0.0,3151.9842104911804,,,,,,,,,,,,,,,,,,,,,4.249976664327564,3.7165032754490035,10.41141197202817,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,14.0,0.0,0.0,20.0,1.0,20.0,16063.0,0.0,9.503999999999996,0.0,0.0,3177.2511796951294,,,,,,,,,,,,,,,,,,,,,2.6944911814449863,3.0858796229758294,9.459569746117218,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,14.0,0.0,0.0,36.0,2.0,16.0,16079.0,0.0,7.403,0.0,0.0,3179.670507669449,,,,,,,,,,,,,,,,,,,,,2.1594047919504855,2.4084657925383675,7.37582534867747,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,14.0,0.0,0.0,61.0,3.0,25.0,16104.0,0.0,12.203999999999995,0.0,0.0,3182.797949075699,,,,,,,,,,,,,,,,,,,,,3.491933045786311,3.9098292551429057,12.128830504359705,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,14.0,0.0,0.0,91.0,4.0,30.0,16134.0,0.0,14.002999999999997,0.0,0.0,3186.55695438385,,,,,,,,,,,,,,,,,,,,,5.7608766005560215,4.885110779093529,13.844017719703023,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,14.0,0.0,0.0,110.0,5.0,19.0,16153.0,0.0,10.402999999999997,0.0,0.0,3189.069632291794,,,,,,,,,,,,,,,,,,,,,3.2963014874249303,3.4469880692944828,10.350720992731658,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,14.0,0.0,0.0,166.0,6.0,56.0,16209.0,0.0,39.603,0.0,0.0,3195.9204177856445,,,,,,,,,,,,,,,,,,,,,18.084969004744444,13.519337834060588,38.628870606340655,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,14.0,0.0,0.0,185.0,7.0,19.0,16228.0,0.0,8.503999999999996,0.0,0.0,3198.384437561035,,,,,,,,,,,,,,,,,,,,,2.33843441488329,2.7364789224234487,8.46803778390112,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,14.0,0.0,0.0,211.0,8.0,26.0,16254.0,0.0,11.304999999999994,0.0,0.0,3201.732663631439,,,,,,,,,,,,,,,,,,,,,2.9722390997042605,3.537522888771151,11.238960744151843,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,14.0,0.0,0.0,234.0,9.0,23.0,16277.0,0.0,11.603999999999996,0.0,0.0,3205.105106115341,,,,,,,,,,,,,,,,,,,,,3.3768047470464606,3.7797779068464257,11.537871362180113,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,14.0,0.0,0.0,250.0,10.0,16.0,16293.0,0.0,1.2039999999999995,0.0,0.0,3207.4743258953094,,,,,,,,,,,,,,,,,,,,,0.48931743947381695,0.40902364907434774,1.1973682892576765,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,14.0,0.0,0.0,270.0,11.0,20.0,16313.0,0.0,9.503999999999996,0.0,0.0,3209.9900119304657,,,,,,,,,,,,,,,,,,,,,2.6944911814449863,3.0858796229758294,9.459569746117218,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,14.0,0.0,0.0,290.0,12.0,20.0,16333.0,0.0,10.002999999999997,0.0,0.0,3212.66464304924,,,,,,,,,,,,,,,,,,,,,3.016655725810377,3.2338290226278135,9.952619504988782,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,14.0,0.0,0.0,313.0,13.0,23.0,16356.0,0.0,12.103999999999996,0.0,0.0,3215.6441822052,,,,,,,,,,,,,,,,,,,,,3.5932203946606305,3.993003338741661,12.03338932024305,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,14.0,0.0,0.0,334.0,14.0,21.0,16377.0,0.0,11.502999999999997,0.0,0.0,3218.2887501716614,,,,,,,,,,,,,,,,,,,,,3.6075153970835383,3.7939980505072812,11.438680857518765,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,14.0,0.0,0.0,350.0,15.0,16.0,16393.0,0.0,1.2039999999999995,0.0,0.0,3220.7046144008636,,,,,,,,,,,,,,,,,,,,,0.48931743947381695,0.40902364907434774,1.1973682892576765,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,14.0,0.0,0.0,395.0,16.0,45.0,16438.0,0.0,22.804000000000016,0.0,0.0,3226.1004600524902,,,,,,,,,,,,,,,,,,,,,9.126579952229523,7.977175465907601,22.415719621771444,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,14.0,0.0,0.0,437.0,17.0,42.0,16480.0,0.0,28.00300000000001,0.0,0.0,3231.187602996826,,,,,,,,,,,,,,,,,,,,,11.434173325678888,8.833780794307238,27.550315035356846,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,14.0,0.0,0.0,460.0,18.0,23.0,16503.0,0.0,13.502999999999997,0.0,0.0,3234.1477127075195,,,,,,,,,,,,,,,,,,,,,4.417386106517397,4.477810349097008,13.414814934484586,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,14.0,0.0,0.0,476.0,19.0,16.0,16519.0,0.0,1.2039999999999995,0.0,0.0,3236.3691880702972,,,,,,,,,,,,,,,,,,,,,0.48931743947381695,0.40902364907434774,1.1973682892576765,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,14.0,0.0,0.0,493.0,20.0,17.0,16536.0,0.0,8.002999999999997,0.0,0.0,3238.715022087097,,,,,,,,,,,,,,,,,,,,,2.290404604613873,2.6182662031233663,7.972035156878443,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,15.0,0.0,0.0,21.0,1.0,21.0,16557.0,0.0,11.003999999999996,0.0,0.0,3267.900758266449,,,,,,,,,,,,,,,,,,,,,3.2772369401111328,3.6486506968504266,10.946124148406073,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,15.0,0.0,0.0,39.0,2.0,18.0,16575.0,0.0,8.502999999999997,0.0,0.0,3267.947959423065,,,,,,,,,,,,,,,,,,,,,2.467301328758162,2.7538998523789258,8.46705563171407,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,15.0,0.0,0.0,53.0,3.0,14.0,16589.0,0.0,1.1029999999999995,0.0,0.0,3269.639502763748,,,,,,,,,,,,,,,,,,,,,0.47262966347752833,0.37163809038750123,1.097480665376691,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,15.0,0.0,0.0,472.0,4.0,419.0,17008.0,0.0,83.30399999999906,0.0,0.0,3316.9547188282013,,,,,,,,,,,,,,,,,,,,,25.03638626122328,20.590763965880576,72.88664079734465,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,15.0,0.0,0.0,491.0,5.0,19.0,17027.0,0.0,8.103999999999996,0.0,0.0,3319.4438128471375,,,,,,,,,,,,,,,,,,,,,2.128852945614831,2.5908861715752476,8.071623417450768,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,15.0,0.0,0.0,996.0,6.0,505.0,17532.0,0.0,189.30399999999906,0.0,0.0,3377.9039578437805,,,,,,,,,,,,,,,,,,,,,69.01333255434476,39.94172319787866,154.60687393398962,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,15.0,0.0,0.0,1014.0,7.0,18.0,17550.0,0.0,8.502999999999997,0.0,0.0,3380.364359855652,,,,,,,,,,,,,,,,,,,,,2.467301328758162,2.7538998523789258,8.46705563171407,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,15.0,0.0,0.0,1041.0,8.0,27.0,17577.0,0.0,13.402999999999997,0.0,0.0,3384.153928041458,,,,,,,,,,,,,,,,,,,,,5.797109481021285,4.729871870303524,13.259737781794225,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,15.0,0.0,0.0,1062.0,9.0,21.0,17598.0,0.0,1.704,0.0,0.0,3386.9557831287384,,,,,,,,,,,,,,,,,,,,,0.728380256302054,0.5612268611796797,1.6903944090266838,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,15.0,0.0,0.0,1086.0,10.0,24.0,17622.0,0.0,13.602999999999996,0.0,0.0,3389.897305250168,,,,,,,,,,,,,,,,,,,,,4.320081147617112,4.482713949480779,13.512830883340532,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,15.0,0.0,0.0,1106.0,11.0,20.0,17642.0,0.0,9.503999999999996,0.0,0.0,3392.7007772922516,,,,,,,,,,,,,,,,,,,,,2.6944911814449863,3.0858796229758294,9.459569746117218,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,15.0,0.0,0.0,1126.0,12.0,20.0,17662.0,0.0,9.503999999999996,0.0,0.0,3395.236215353012,,,,,,,,,,,,,,,,,,,,,2.6944911814449863,3.0858796229758294,9.459569746117218,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,15.0,0.0,0.0,1147.0,13.0,21.0,17683.0,0.0,10.503999999999996,0.0,0.0,3397.9810075759888,,,,,,,,,,,,,,,,,,,,,3.0638063716795636,3.4346859497382045,10.4501101763711,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,15.0,0.0,0.0,1166.0,14.0,19.0,17702.0,0.0,8.602999999999996,0.0,0.0,3400.6199021339417,,,,,,,,,,,,,,,,,,,,,2.4211804812123234,2.749563334567591,8.565563133990958,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,15.0,0.0,0.0,1185.0,15.0,19.0,17721.0,0.0,9.403999999999996,0.0,0.0,3403.169576883316,,,,,,,,,,,,,,,,,,,,,2.7525177491304014,3.08829857710345,9.361063225992517,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,15.0,0.0,0.0,1378.0,16.0,193.0,17914.0,0.0,162.10399999999996,0.0,0.0,3426.3089525699615,,,,,,,,,,,,,,,,,,,,,69.61415173819402,47.40285573278008,148.81728600052915,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,15.0,0.0,0.0,1422.0,17.0,44.0,17958.0,0.0,31.104000000000013,0.0,0.0,3431.6827912330627,,,,,,,,,,,,,,,,,,,,,11.451944843305187,10.14348332371073,30.630745172066643,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,15.0,0.0,0.0,1444.0,18.0,22.0,17980.0,0.0,13.402999999999997,0.0,0.0,3434.6499361991882,,,,,,,,,,,,,,,,,,,,,4.527992241174797,4.46747371559861,13.31670087156572,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,15.0,0.0,0.0,1472.0,19.0,28.0,18008.0,0.0,13.502999999999997,0.0,0.0,3438.0834941864014,,,,,,,,,,,,,,,,,,,,,5.678396703431784,4.779363353845414,13.357362254558472,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,15.0,0.0,0.0,1501.0,20.0,29.0,18037.0,0.0,16.604000000000013,0.0,0.0,3441.62677693367,,,,,,,,,,,,,,,,,,,,,5.283257659929876,5.41699606615772,16.467252780642678,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
