Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
88,4.0,0.0,137.0,8.0,25.0,1393.0,0.0,37.76316701000002,37.76316701000002,0.0,311.62677359580994,,,,,,,,,,,,,,,,9.399054024306444,11.563828688049673,37.57516487829495,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,4.0,0.0,170.0,9.0,34.0,1427.0,0.0,56.70575350999999,56.70575350999999,0.0,316.73002409935,,,,,,,,,,,,,,,,26.5757407140889,14.103781018151405,55.884638705140205,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,4.0,0.0,183.0,10.0,14.0,1441.0,0.0,20.38250001,20.38250001,0.0,319.2926404476166,,,,,,,,,,,,,,,,7.501956499255263,6.439977080677952,20.305279855365047,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,4.0,0.0,195.0,11.0,13.0,1454.0,0.0,23.603753509999997,23.603753509999997,0.0,321.7044279575348,,,,,,,,,,,,,,,,13.37854154024192,6.578023185102513,23.466677689206303,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,4.0,0.0,239.0,12.0,45.0,1499.0,0.0,73.90320001,73.90320001,0.0,328.2029392719269,,,,,,,,,,,,,,,,40.020277455410586,19.109661604280106,72.21452232428624,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,4.0,0.0,248.0,13.0,10.0,1509.0,0.0,22.17800001,22.17800001,0.0,330.4656569957733,,,,,,,,,,,,,,,,9.916076704340604,6.514819740903784,22.11086618584678,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,4.0,0.0,271.0,14.0,24.0,1533.0,0.0,65.78300001,65.78300001,0.0,334.32878613471985,,,,,,,,,,,,,,,,29.12857640133849,17.920540545150107,65.17822097374297,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,4.0,0.0,303.0,15.0,33.0,1566.0,0.0,59.44500001000001,59.44500001000001,0.0,339.27621817588806,,,,,,,,,,,,,,,,28.21952729036688,18.823073522475102,58.61780270001803,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,4.0,0.0,310.0,16.0,8.0,1574.0,0.0,19.037000010000003,19.037000010000003,0.0,341.05421447753906,,,,,,,,,,,,,,,,8.493837739037208,6.215264895693748,18.99653968551225,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,4.0,0.0,330.0,17.0,21.0,1595.0,0.0,29.818010010000005,29.818010010000005,0.0,344.49533557891846,,,,,,,,,,,,,,,,11.708115967389126,11.423425433266562,29.613461151804024,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,4.0,0.0,359.0,18.0,30.0,1625.0,0.0,57.72240001,57.72240001,0.0,349.0822927951813,,,,,,,,,,,,,,,,27.169343045318932,14.480313561215175,56.991480542227976,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,4.0,0.0,370.0,19.0,12.0,1637.0,0.0,31.23365001,31.23365001,0.0,351.39222025871277,,,,,,,,,,,,,,,,13.579897260129899,9.33627473237295,31.115386526665233,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4.0,0.0,395.0,20.0,26.0,1663.0,0.0,36.44625601000001,36.44625601000001,0.0,355.4837763309479,,,,,,,,,,,,,,,,17.420954113351442,9.531517504844121,36.046778936102314,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,5.0,0.0,12.0,1.0,13.0,1676.0,0.0,31.82920001,31.82920001,0.0,375.4509859085083,,,,,,,,,,,,,,,,16.567108599053824,9.55538696907205,31.662056763574927,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,5.0,0.0,43.0,2.0,32.0,1708.0,0.0,66.78235600999999,66.78235600999999,0.0,380.28958320617676,,,,,,,,,,,,,,,,32.445388149538296,19.43150574182083,65.8582496183514,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,5.0,0.0,58.0,3.0,16.0,1724.0,0.0,17.10815001,17.10815001,0.0,383.0967102050781,,,,,,,,,,,,,,,,8.361744553134878,4.676599732924928,17.00097453980806,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,5.0,0.0,66.0,4.0,9.0,1733.0,0.0,16.71460001,16.71460001,0.0,385.00683641433716,,,,,,,,,,,,,,,,8.108761319853164,5.771834950238423,16.666396315756934,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,5.0,0.0,88.0,5.0,23.0,1756.0,0.0,47.02400001,47.02400001,0.0,388.74470233917236,,,,,,,,,,,,,,,,17.918571034446476,16.38775722055735,46.67646791515734,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,5.0,0.0,108.0,6.0,21.0,1777.0,0.0,43.033200009999995,43.033200009999995,0.0,392.2682056427002,,,,,,,,,,,,,,,,14.204475985429985,13.788920708102559,42.7919023926841,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,5.0,0.0,120.0,7.0,13.0,1790.0,0.0,25.21585001,25.21585001,0.0,394.73771047592163,,,,,,,,,,,,,,,,8.371407626210814,7.901464640485736,25.14053365213761,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,5.0,0.0,133.0,8.0,14.0,1804.0,0.0,18.415950009999996,18.415950009999996,0.0,397.5695812702179,,,,,,,,,,,,,,,,7.5093591561498325,5.829495121219218,18.33666500597603,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,5.0,0.0,144.0,9.0,12.0,1816.0,0.0,3.6902020099999997,3.6902020099999997,0.0,399.8652415275574,,,,,,,,,,,,,,,,2.351924435655175,1.2006148949466673,3.6679988400478414,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,5.0,0.0,191.0,10.0,48.0,1864.0,0.0,63.96385001,63.96385001,0.0,406.77035117149353,,,,,,,,,,,,,,,,34.74311250861152,20.81095140404895,62.47498202820877,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,5.0,0.0,204.0,11.0,14.0,1878.0,0.0,33.07001201,33.07001201,0.0,409.307368516922,,,,,,,,,,,,,,,,14.862543786091878,11.908162615253929,32.90970864943023,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,5.0,0.0,209.0,12.0,6.0,1884.0,0.0,14.961000010000001,14.961000010000001,0.0,410.81642031669617,,,,,,,,,,,,,,,,7.20986622207982,5.304160218935576,14.93989056945906,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,5.0,0.0,228.0,13.0,20.0,1904.0,0.0,25.06001001000001,25.06001001000001,0.0,414.14871764183044,,,,,,,,,,,,,,,,7.478815599949627,8.187592598506797,24.94285536896993,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,5.0,0.0,250.0,14.0,23.0,1927.0,0.0,37.77600001,37.77600001,0.0,417.81319069862366,,,,,,,,,,,,,,,,19.116501797844,13.63569620558975,37.41024004028797,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,5.0,0.0,272.0,15.0,23.0,1950.0,0.0,39.921010009999996,39.921010009999996,0.0,421.50898718833923,,,,,,,,,,,,,,,,14.072539405782912,12.499568195185779,39.651065208281054,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,5.0,0.0,290.0,16.0,19.0,1969.0,0.0,29.930353510000003,29.930353510000003,0.0,424.90169382095337,,,,,,,,,,,,,,,,11.235334156424328,9.91116958504263,29.757875370554917,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,5.0,0.0,301.0,17.0,12.0,1981.0,0.0,9.095850010000001,9.095850010000001,0.0,427.22122597694397,,,,,,,,,,,,,,,,4.7969004447135495,2.784934601699841,9.0521362413495,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,5.0,0.0,313.0,18.0,13.0,1994.0,0.0,20.47300001,20.47300001,0.0,429.80154490470886,,,,,,,,,,,,,,,,11.050089230696187,6.065303024874721,20.36075969893058,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,5.0,0.0,364.0,19.0,52.0,2046.0,0.0,75.85230001,75.85230001,0.0,437.23964190483093,,,,,,,,,,,,,,,,32.36390746497175,21.52310556456569,74.30532206810055,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,5.0,0.0,414.0,20.0,51.0,2097.0,0.0,62.94172001,62.94172001,0.0,444.49465894699097,,,,,,,,,,,,,,,,28.489479327329008,14.68405278880446,61.57882486850205,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,6.0,0.0,33.0,1.0,34.0,2131.0,0.0,28.302370010000004,28.302370010000004,0.0,470.66188979148865,,,,,,,,,,,,,,,,12.275425126560423,5.811994514820567,27.925206187010513,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,6.0,0.0,45.0,2.0,13.0,2144.0,0.0,17.72600001,17.72600001,0.0,473.07441091537476,,,,,,,,,,,,,,,,11.394636291733589,5.335845659953254,17.606871245744944,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,6.0,0.0,101.0,3.0,57.0,2201.0,0.0,121.70135001000003,121.70135001000003,0.0,481.1275134086609,,,,,,,,,,,,,,,,53.03184980546371,29.778596695828487,118.85041683773176,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,6.0,0.0,116.0,4.0,16.0,2217.0,0.0,27.773700010000002,27.773700010000002,0.0,483.9435701370239,,,,,,,,,,,,,,,,11.453830624340522,8.912010846798612,27.6295220727076,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,6.0,0.0,130.0,5.0,15.0,2232.0,0.0,23.72295201,23.72295201,0.0,486.6413757801056,,,,,,,,,,,,,,,,13.133620434669648,7.230117214402428,23.58504948179662,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,6.0,0.0,145.0,6.0,16.0,2248.0,0.0,13.375700009999997,13.375700009999997,0.0,489.50187969207764,,,,,,,,,,,,,,,,6.133369953450883,4.340305488744593,13.296996457155391,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,6.0,0.0,167.0,7.0,23.0,2271.0,0.0,22.02706001,22.02706001,0.0,493.23403334617615,,,,,,,,,,,,,,,,13.95664691362616,6.735161857479374,21.760516049483144,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,6.0,0.0,190.0,8.0,24.0,2295.0,0.0,21.584600010000003,21.584600010000003,0.0,497.24237060546875,,,,,,,,,,,,,,,,8.85729062982644,6.5828857224792365,21.402284610124113,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,6.0,0.0,244.0,9.0,55.0,2350.0,0.0,107.76835000999998,107.76835000999998,0.0,505.0424134731293,,,,,,,,,,,,,,,,48.81851781303239,27.573256543040603,105.30369112665844,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,6.0,0.0,297.0,10.0,54.0,2404.0,0.0,88.05500001000001,88.05500001000001,0.0,512.7499921321869,,,,,,,,,,,,,,,,43.067565892282225,23.725204971788532,85.85827729500406,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,6.0,0.0,323.0,11.0,27.0,2431.0,0.0,51.08000001000001,51.08000001000001,0.0,516.9820566177368,,,,,,,,,,,,,,,,19.945831364250346,16.56637189199898,50.61263304799243,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,6.0,0.0,332.0,12.0,10.0,2441.0,0.0,11.65200001,11.65200001,0.0,519.0136876106262,,,,,,,,,,,,,,,,3.8055340283871146,4.688760176718006,11.629379583327845,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,6.0,0.0,351.0,13.0,20.0,2461.0,0.0,41.904050010000006,41.904050010000006,0.0,522.3258249759674,,,,,,,,,,,,,,,,19.82471478445294,14.230714300628101,41.56894937847387,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,6.0,0.0,387.0,14.0,37.0,2498.0,0.0,48.946600010000004,48.946600010000004,0.0,527.8251407146454,,,,,,,,,,,,,,,,21.086200345824302,9.439399243972115,48.23573253008041,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,6.0,0.0,429.0,15.0,43.0,2541.0,0.0,55.63335001,55.63335001,0.0,534.0843152999878,,,,,,,,,,,,,,,,31.797993688703173,13.58055107251754,54.352186461536,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,6.0,0.0,472.0,16.0,44.0,2585.0,0.0,63.62270201000001,63.62270201000001,0.0,540.699538230896,,,,,,,,,,,,,,,,23.299954339983728,17.640443839176267,62.683487460841526,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,6.0,0.0,487.0,17.0,16.0,2601.0,0.0,12.246606010000002,12.246606010000002,0.0,543.4979765415192,,,,,,,,,,,,,,,,3.4371633240668,3.5892500992489973,12.207255815954955,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,6.0,0.0,499.0,18.0,13.0,2614.0,0.0,24.024200009999998,24.024200009999998,0.0,545.9094703197479,,,,,,,,,,,,,,,,13.409571899938369,7.366326201781948,23.88717231952026,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,6.0,0.0,523.0,19.0,25.0,2639.0,0.0,38.532005510000005,38.532005510000005,0.0,550.0388262271881,,,,,,,,,,,,,,,,17.900678912614808,11.72063227949806,38.14052974584309,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,6.0,0.0,555.0,20.0,33.0,2672.0,0.0,46.28825001000001,46.28825001000001,0.0,555.01677775383,,,,,,,,,,,,,,,,15.541380751421194,13.543698092237104,45.83676258854307,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,7.0,0.0,18.0,1.0,19.0,2691.0,0.0,27.503850009999997,27.503850009999997,0.0,582.9421145915985,,,,,,,,,,,,,,,,12.602443832251188,8.271567795001705,27.304310331350827,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,7.0,0.0,36.0,2.0,19.0,2710.0,0.0,21.75560001,21.75560001,0.0,586.1408486366272,,,,,,,,,,,,,,,,11.681075586106397,5.294426938487145,21.56690755700709,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,7.0,0.0,46.0,3.0,11.0,2721.0,0.0,28.967702009999996,28.967702009999996,0.0,588.3528711795807,,,,,,,,,,,,,,,,14.260852956705524,8.30359355510493,28.853947427860803,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,7.0,0.0,63.0,4.0,18.0,2739.0,0.0,39.800600010000004,39.800600010000004,0.0,591.4019746780396,,,,,,,,,,,,,,,,22.25662858034381,11.657282454593172,39.46169902315731,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,7.0,0.0,82.0,5.0,20.0,2759.0,0.0,40.40560601,40.40560601,0.0,594.7808265686035,,,,,,,,,,,,,,,,20.160472871329183,11.359951014176348,40.06261964508983,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,7.0,0.0,128.0,6.0,47.0,2806.0,0.0,87.14840351,87.14840351,0.0,601.5470652580261,,,,,,,,,,,,,,,,34.2029158624659,24.189088871219234,85.660730110437,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,7.0,0.0,147.0,7.0,20.0,2826.0,0.0,42.853010010000006,42.853010010000006,0.0,604.861165523529,,,,,,,,,,,,,,,,19.620669115762148,12.632744900028296,42.52274003683736,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,7.0,0.0,171.0,8.0,25.0,2851.0,0.0,41.82701001,41.82701001,0.0,608.8559498786926,,,,,,,,,,,,,,,,14.22039632964323,14.355212705341485,41.527247745834394,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,7.0,0.0,189.0,9.0,19.0,2870.0,0.0,25.934000010000005,25.934000010000005,0.0,612.3048746585846,,,,,,,,,,,,,,,,10.106931431160605,7.2099394783539,25.77785309733645,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,7.0,0.0,201.0,10.0,13.0,2883.0,0.0,6.332000009999999,6.332000009999999,0.0,614.8474369049072,,,,,,,,,,,,,,,,2.2448263628534333,2.299936103548759,6.3113734671128725,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,7.0,0.0,211.0,11.0,11.0,2894.0,0.0,13.20170001,13.20170001,0.0,617.022539138794,,,,,,,,,,,,,,,,6.188284722104351,3.3728556164553907,13.152970132911868,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,7.0,0.0,245.0,12.0,35.0,2929.0,0.0,45.823150010000006,45.823150010000006,0.0,622.2922732830048,,,,,,,,,,,,,,,,21.621200046824452,11.695453855058293,45.133162370778756,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,7.0,0.0,264.0,13.0,20.0,2949.0,0.0,34.837000010000004,34.837000010000004,0.0,625.6196613311768,,,,,,,,,,,,,,,,21.627726853466154,10.016643864939608,34.46053373351766,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,7.0,0.0,297.0,14.0,34.0,2983.0,0.0,62.08625001,62.08625001,0.0,630.7387807369232,,,,,,,,,,,,,,,,30.380106161138144,16.040414555490113,61.14485135804048,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,7.0,0.0,317.0,15.0,21.0,3004.0,0.0,31.337555010000003,31.337555010000003,0.0,634.2044622898102,,,,,,,,,,,,,,,,19.276719839908356,8.619802216145992,30.98300361681865,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,7.0,0.0,328.0,16.0,12.0,3016.0,0.0,28.65205001,28.65205001,0.0,636.4956042766571,,,,,,,,,,,,,,,,17.433224662093036,10.593359568805557,28.48877331202901,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,7.0,0.0,379.0,17.0,52.0,3068.0,0.0,48.800158509999996,48.800158509999996,0.0,644.1723353862762,,,,,,,,,,,,,,,,22.694871611965688,12.971172824229294,47.72238285110913,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,7.0,0.0,388.0,18.0,10.0,3078.0,0.0,11.60410001,11.60410001,0.0,646.2333064079285,,,,,,,,,,,,,,,,3.1829550774806687,4.139923614941103,11.587040454757433,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,7.0,0.0,402.0,19.0,15.0,3093.0,0.0,5.32901001,5.32901001,0.0,648.9289093017578,,,,,,,,,,,,,,,,1.2362883657346087,1.6067477885867698,5.317018991871587,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,7.0,0.0,438.0,20.0,37.0,3130.0,0.0,55.23812001,55.23812001,0.0,654.5116817951202,,,,,,,,,,,,,,,,16.64288131871598,15.346855076554185,54.69366995247871,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,8.0,0.0,30.0,1.0,31.0,3161.0,0.0,52.923200009999995,52.923200009999995,0.0,679.8680489063263,,,,,,,,,,,,,,,,25.400699854472418,13.707300060971946,52.213392406772606,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,8.0,0.0,107.0,2.0,78.0,3239.0,0.0,141.88561001,141.88561001,0.0,690.6379287242889,,,,,,,,,,,,,,,,68.4164740528197,40.85720105949024,136.75429580373662,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,8.0,0.0,140.0,3.0,34.0,3273.0,0.0,46.80802001000002,46.80802001000002,0.0,695.8028705120087,,,,,,,,,,,,,,,,20.80646509049274,11.458508857462085,46.16757423624998,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,8.0,0.0,152.0,4.0,13.0,3286.0,0.0,32.29602001,32.29602001,0.0,698.5269577503204,,,,,,,,,,,,,,,,11.894677977228243,10.926749375469706,32.18546934361687,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,8.0,0.0,182.0,5.0,31.0,3317.0,0.0,72.88710001,72.88710001,0.0,703.2652592658997,,,,,,,,,,,,,,,,36.010503188291615,22.32684288564359,71.8786635779292,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,8.0,0.0,188.0,6.0,7.0,3324.0,0.0,18.20100001,18.20100001,0.0,704.9481377601624,,,,,,,,,,,,,,,,8.440272675291366,6.191304884917538,18.168526900849102,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,8.0,0.0,205.0,7.0,18.0,3342.0,0.0,32.526200010000004,32.526200010000004,0.0,708.0065567493439,,,,,,,,,,,,,,,,16.030003997449022,10.020821348842377,32.28597591796133,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,8.0,0.0,217.0,8.0,13.0,3355.0,0.0,16.21400001,16.21400001,0.0,710.48699426651,,,,,,,,,,,,,,,,9.098604821287148,4.130200629604705,16.12093768983439,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,8.0,0.0,319.0,9.0,103.0,3458.0,0.0,164.32271000999987,164.32271000999987,0.0,724.4222311973572,,,,,,,,,,,,,,,,68.73974816144413,44.687282658051984,157.90150261745066,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,8.0,0.0,349.0,10.0,31.0,3489.0,0.0,58.814750010000004,58.814750010000004,0.0,729.2218022346497,,,,,,,,,,,,,,,,20.271379597215468,15.70341661919492,58.26487349557911,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,8.0,0.0,400.0,11.0,52.0,3541.0,0.0,65.95220001,65.95220001,0.0,736.9182281494141,,,,,,,,,,,,,,,,27.150862012091462,16.49938654493762,64.63213818556888,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,8.0,0.0,420.0,12.0,21.0,3562.0,0.0,27.765500010000004,27.765500010000004,0.0,740.3823144435883,,,,,,,,,,,,,,,,12.026207614309865,8.042742140192125,27.552528386099908,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,8.0,0.0,438.0,13.0,19.0,3581.0,0.0,26.53005001,26.53005001,0.0,743.5911808013916,,,,,,,,,,,,,,,,9.871111454503954,8.234682143165227,26.3787487525715,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,8.0,0.0,492.0,14.0,55.0,3636.0,0.0,82.76420001000001,82.76420001000001,0.0,751.4804582595825,,,,,,,,,,,,,,,,33.488384085671655,23.810102983031626,81.10897310661386,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,8.0,0.0,549.0,15.0,58.0,3694.0,0.0,63.72976201,63.72976201,0.0,759.6439385414124,,,,,,,,,,,,,,,,34.21991858647658,18.154462498716793,61.84106771828914,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,8.0,0.0,570.0,16.0,22.0,3716.0,0.0,39.947000010000004,39.947000010000004,0.0,763.2036895751953,,,,,,,,,,,,,,,,18.115306839636304,15.936231956689902,39.606184751118754,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,8.0,0.0,584.0,17.0,15.0,3731.0,0.0,27.667010010000006,27.667010010000006,0.0,765.8771307468414,,,,,,,,,,,,,,,,7.492054592678886,9.123084341276272,27.589710956659154,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,8.0,0.0,660.0,18.0,77.0,3808.0,0.0,115.63210001000004,115.63210001000004,0.0,776.4906442165375,,,,,,,,,,,,,,,,52.23210608293724,27.54766606484696,111.77423418187864,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,8.0,0.0,670.0,19.0,11.0,3819.0,0.0,23.182200010000003,23.182200010000003,0.0,778.9176754951477,,,,,,,,,,,,,,,,13.296500269436445,6.789525055313094,23.072307314620257,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,8.0,0.0,697.0,20.0,28.0,3847.0,0.0,52.28821201000001,52.28821201000001,0.0,783.3792057037354,,,,,,,,,,,,,,,,17.427225489438598,14.074894419830597,51.869546468253425,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,9.0,0.0,12.0,1.0,13.0,3860.0,0.0,24.746000010000003,24.746000010000003,0.0,810.7771801948547,,,,,,,,,,,,,,,,16.481164867769255,8.487678993541223,24.591973184813632,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,9.0,0.0,54.0,2.0,43.0,3903.0,0.0,94.89212001000001,94.89212001000001,0.0,817.0832371711731,,,,,,,,,,,,,,,,48.301815137591895,27.67252070160984,92.95640017439555,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,9.0,0.0,81.0,3.0,28.0,3931.0,0.0,55.22500001,55.22500001,0.0,821.6827609539032,,,,,,,,,,,,,,,,23.02825884890553,20.172846645076415,54.662557473469015,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,9.0,0.0,112.0,4.0,32.0,3963.0,0.0,79.41920201,79.41920201,0.0,826.5480608940125,,,,,,,,,,,,,,,,44.32023600767231,24.707699533503753,78.18157967152554,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
